"Notes"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"1993"	"1993"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	3789	1330099	284.9
	"1993"	"1993"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	431	518329	83.2
	"1993"	"1993"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	8622	7813730	110.3
	"1993"	"1993"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	1388	2940116	47.2
	"1993"	"1993"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	274	1060333	25.8
	"1993"	"1993"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	4380	17252941	25.4
	"1993"	"1993"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	5273	2635022	200.1
	"1993"	"1993"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	680	1019698	66.7
	"1993"	"1993"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	16496	17744286	93.0
	"1993"	"1993"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	1104	2621893	42.1
	"1993"	"1993"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	174	966175	18.0
	"1993"	"1993"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	4421	17047069	25.9
	"1993"	"1993"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	4061	2278946	178.2
	"1993"	"1993"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	491	878274	55.9
	"1993"	"1993"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	14728	17119193	86.0
	"1993"	"1993"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	459	1611541	28.5
	"1993"	"1993"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	144	598220	24.1
	"1993"	"1993"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	3138	12532210	25.0
	"1993"	"1993"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	1881	1349024	139.4
	"1993"	"1993"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	263	542602	48.5
	"1993"	"1993"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	8795	12230352	71.9
	"1993"	"1993"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	372	1163087	32.0
	"1993"	"1993"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	90	378889	23.8
	"1993"	"1993"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	2582	9494874	27.2
	"1993"	"1993"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	1035	913265	113.3
	"1993"	"1993"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	201	318303	63.1
	"1993"	"1993"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	6365	8760053	72.7
	"1993"	"1993"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	436	922065	47.3
	"1993"	"1993"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	109	257463	42.3
	"1993"	"1993"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	3637	9249270	39.3
	"1993"	"1993"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	894	646875	138.2
	"1993"	"1993"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	124	199317	62.2
	"1993"	"1993"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	6800	7417629	91.7
	"1993"	"1993"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	488	522312	93.4
	"1993"	"1993"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	84	106141	79.1
	"1993"	"1993"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	5250	6044328	86.9
	"1993"	"1993"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	536	286392	187.2
	"1993"	"1993"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	121	82205	147.2
	"1993"	"1993"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	7048	3722248	189.3
	"1993"	"1993"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	347	185336	187.2
	"1993"	"1993"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	62	28417	218.2
	"1993"	"1993"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	5359	2279874	235.1
	"1993"	"1993"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	297	73429	404.5
	"1993"	"1993"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	58	18912	306.7
	"1993"	"1993"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	3839	859598	446.6
	"1993"	"1993"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	12	Not Applicable	Not Applicable
	"1993"	"1993"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	1	Not Applicable	Not Applicable
	"1993"	"1993"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	30	Not Applicable	Not Applicable
	"1993"	"1993"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	26	Not Applicable	Not Applicable
	"1993"	"1993"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	8	Not Applicable	Not Applicable
	"1993"	"1993"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	143	Not Applicable	Not Applicable
	"1994"	"1994"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	190	313837	60.5
	"1994"	"1994"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	20	94940	21.1
	"1994"	"1994"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	331	1521401	21.8
	"1994"	"1994"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	227	322554	70.4
	"1994"	"1994"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	32	100432	31.9
	"1994"	"1994"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	449	1599603	28.1
	"1994"	"1994"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	354	1296190	27.3
	"1994"	"1994"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	54	390161	13.8
	"1994"	"1994"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	825	6096502	13.5
	"1994"	"1994"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	505	1331603	37.9
	"1994"	"1994"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	80	408593	19.6
	"1994"	"1994"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	1219	6416700	19.0
	"1994"	"1994"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	182	1519209	12.0
	"1994"	"1994"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	36	447552	8.0
	"1994"	"1994"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	459	7317770	6.3
	"1994"	"1994"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	301	1562683	19.3
	"1994"	"1994"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	54	468177	11.5
	"1994"	"1994"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	745	7709288	9.7
	"1994"	"1994"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	192	1445863	13.3
	"1994"	"1994"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	33	474679	7.0
	"1994"	"1994"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	624	7345293	8.5
	"1994"	"1994"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	443	1484466	29.8
	"1994"	"1994"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	70	489644	14.3
	"1994"	"1994"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	1334	7761341	17.2
	"1994"	"1994"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	415	1369387	30.3
	"1994"	"1994"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	101	429467	23.5
	"1994"	"1994"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	2098	6890176	30.4
	"1994"	"1994"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	2797	1399176	199.9
	"1994"	"1994"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	352	450629	78.1
	"1994"	"1994"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	6494	7336974	88.5
	"1994"	"1994"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	578	1384092	41.8
	"1994"	"1994"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	131	507994	25.8
	"1994"	"1994"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	1971	7275679	27.1
	"1994"	"1994"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	3513	1324916	265.1
	"1994"	"1994"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	452	530796	85.2
	"1994"	"1994"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	8491	7632587	111.2
	"1994"	"1994"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	1317	2928312	45.0
	"1994"	"1994"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	234	1093683	21.4
	"1994"	"1994"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	4189	17057964	24.6
	"1994"	"1994"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	5008	2625474	190.7
	"1994"	"1994"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	725	1045984	69.3
	"1994"	"1994"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	16040	17578137	91.2
	"1994"	"1994"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	1155	2708197	42.6
	"1994"	"1994"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	204	1007513	20.2
	"1994"	"1994"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	4547	17367855	26.2
	"1994"	"1994"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	3920	2357663	166.3
	"1994"	"1994"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	520	919188	56.6
	"1994"	"1994"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	15181	17458450	87.0
	"1994"	"1994"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	585	1697510	34.5
	"1994"	"1994"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	150	648868	23.1
	"1994"	"1994"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	3274	13049744	25.1
	"1994"	"1994"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	1879	1425035	131.9
	"1994"	"1994"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	302	583319	51.8
	"1994"	"1994"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	9266	12748285	72.7
	"1994"	"1994"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	359	1178893	30.5
	"1994"	"1994"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	119	396298	30.0
	"1994"	"1994"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	2448	9513437	25.7
	"1994"	"1994"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	1056	927870	113.8
	"1994"	"1994"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	207	337613	61.3
	"1994"	"1994"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	6165	8805026	70.0
	"1994"	"1994"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	460	930883	49.4
	"1994"	"1994"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	98	273570	35.8
	"1994"	"1994"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	3596	9254450	38.9
	"1994"	"1994"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	834	653789	127.6
	"1994"	"1994"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	151	209812	72.0
	"1994"	"1994"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	6765	7467287	90.6
	"1994"	"1994"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	447	532046	84.0
	"1994"	"1994"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	90	114487	78.6
	"1994"	"1994"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	5323	6137562	86.7
	"1994"	"1994"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	620	292086	212.3
	"1994"	"1994"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	145	86619	167.4
	"1994"	"1994"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	7153	3817180	187.4
	"1994"	"1994"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	332	192250	172.7
	"1994"	"1994"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	52	30605	169.9
	"1994"	"1994"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	5421	2351953	230.5
	"1994"	"1994"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	265	75187	352.5
	"1994"	"1994"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	70	20320	344.5
	"1994"	"1994"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	3927	890717	440.9
	"1994"	"1994"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	5	Not Applicable	Not Applicable
	"1994"	"1994"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	3	Not Applicable	Not Applicable
	"1994"	"1994"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	24	Not Applicable	Not Applicable
	"1994"	"1994"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	25	Not Applicable	Not Applicable
	"1994"	"1994"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	11	Not Applicable	Not Applicable
	"1994"	"1994"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	121	Not Applicable	Not Applicable
	"1995"	"1995"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	188	297024	63.3
	"1995"	"1995"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	19	95752	19.8 (Unreliable)
	"1995"	"1995"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	323	1510458	21.4
	"1995"	"1995"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	189	306115	61.7
	"1995"	"1995"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	18	101813	17.7 (Unreliable)
	"1995"	"1995"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	418	1588427	26.3
	"1995"	"1995"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	297	1293510	23.0
	"1995"	"1995"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	54	399589	13.5
	"1995"	"1995"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	791	6038803	13.1
	"1995"	"1995"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	428	1330374	32.2
	"1995"	"1995"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	82	417446	19.6
	"1995"	"1995"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	1125	6355397	17.7
	"1995"	"1995"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	158	1580199	10.0
	"1995"	"1995"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	37	464706	8.0
	"1995"	"1995"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	478	7440124	6.4
	"1995"	"1995"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	267	1625589	16.4
	"1995"	"1995"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	50	488247	10.2
	"1995"	"1995"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	797	7839306	10.2
	"1995"	"1995"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	167	1458221	11.5
	"1995"	"1995"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	44	489781	9.0
	"1995"	"1995"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	646	7418207	8.7
	"1995"	"1995"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	400	1498977	26.7
	"1995"	"1995"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	75	505789	14.8
	"1995"	"1995"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	1370	7836074	17.5
	"1995"	"1995"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	453	1415543	32.0
	"1995"	"1995"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	113	451270	25.0
	"1995"	"1995"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	2228	7062318	31.5
	"1995"	"1995"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	2454	1446571	169.6
	"1995"	"1995"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	336	472031	71.2
	"1995"	"1995"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	6376	7526265	84.7
	"1995"	"1995"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	462	1371957	33.7
	"1995"	"1995"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	147	517944	28.4
	"1995"	"1995"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	1894	7096032	26.7
	"1995"	"1995"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	3080	1312034	234.8
	"1995"	"1995"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	467	538206	86.8
	"1995"	"1995"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	8264	7464041	110.7
	"1995"	"1995"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	1228	2922374	42.0
	"1995"	"1995"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	240	1133403	21.2
	"1995"	"1995"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	4234	16875115	25.1
	"1995"	"1995"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	4650	2621984	177.3
	"1995"	"1995"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	728	1078693	67.5
	"1995"	"1995"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	15589	17420554	89.5
	"1995"	"1995"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	1187	2785673	42.6
	"1995"	"1995"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	212	1050116	20.2
	"1995"	"1995"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	4724	17686020	26.7
	"1995"	"1995"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	3770	2430841	155.1
	"1995"	"1995"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	522	960478	54.3
	"1995"	"1995"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	15526	17797640	87.2
	"1995"	"1995"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	558	1789727	31.2
	"1995"	"1995"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	166	702346	23.6
	"1995"	"1995"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	3368	13574568	24.8
	"1995"	"1995"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	2022	1506501	134.2
	"1995"	"1995"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	308	627331	49.1
	"1995"	"1995"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	9765	13279766	73.5
	"1995"	"1995"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	389	1197923	32.5
	"1995"	"1995"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	97	415273	23.4
	"1995"	"1995"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	2539	9548153	26.6
	"1995"	"1995"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	1082	946487	114.3
	"1995"	"1995"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	221	357822	61.8
	"1995"	"1995"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	6323	8854364	71.4
	"1995"	"1995"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	456	938798	48.6
	"1995"	"1995"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	103	288804	35.7
	"1995"	"1995"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	3677	9243329	39.8
	"1995"	"1995"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	875	659910	132.6
	"1995"	"1995"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	167	220222	75.8
	"1995"	"1995"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	6795	7515025	90.4
	"1995"	"1995"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	463	542005	85.4
	"1995"	"1995"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	92	123576	74.4
	"1995"	"1995"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	5342	6240344	85.6
	"1995"	"1995"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	601	298927	201.1
	"1995"	"1995"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	113	92231	122.5
	"1995"	"1995"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	7096	3925411	180.8
	"1995"	"1995"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	360	200806	179.3
	"1995"	"1995"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	50	33114	151.0
	"1995"	"1995"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	5819	2423216	240.1
	"1995"	"1995"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	275	77868	353.2
	"1995"	"1995"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	72	21807	330.2
	"1995"	"1995"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	4117	923911	445.6
	"1995"	"1995"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	6	Not Applicable	Not Applicable
	"1995"	"1995"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	1	Not Applicable	Not Applicable
	"1995"	"1995"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	19	Not Applicable	Not Applicable
	"1995"	"1995"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	26	Not Applicable	Not Applicable
	"1995"	"1995"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	1	Not Applicable	Not Applicable
	"1995"	"1995"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	140	Not Applicable	Not Applicable
	"1996"	"1996"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	168	293307	57.3
	"1996"	"1996"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	19	99073	19.2 (Unreliable)
	"1996"	"1996"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	362	1508634	24.0
	"1996"	"1996"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	195	301474	64.7
	"1996"	"1996"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	27	104583	25.8
	"1996"	"1996"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	423	1584423	26.7
	"1996"	"1996"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	320	1278912	25.0
	"1996"	"1996"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	60	405496	14.8
	"1996"	"1996"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	711	5963489	11.9
	"1996"	"1996"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	405	1315521	30.8
	"1996"	"1996"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	65	421654	15.4
	"1996"	"1996"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	1060	6278201	16.9
	"1996"	"1996"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	184	1637490	11.2
	"1996"	"1996"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	28	486253	5.8
	"1996"	"1996"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	505	7568233	6.7
	"1996"	"1996"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	286	1685189	17.0
	"1996"	"1996"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	53	511235	10.4
	"1996"	"1996"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	738	7972130	9.3
	"1996"	"1996"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	145	1482057	9.8
	"1996"	"1996"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	41	502472	8.2
	"1996"	"1996"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	638	7492096	8.5
	"1996"	"1996"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	354	1525160	23.2
	"1996"	"1996"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	89	520059	17.1
