"Notes"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	Crude Rate
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	47	1504000	3.1
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	17	1504000	1.1 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by gases and vapors"	"E870-E877"	11	1504000	0.7 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental falls"	"E880-E887"	12	1504000	0.8 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidents caused by fires and flames"	"E890-E899"	26	1504000	1.7
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidents due to natural and environmental factors"	"E900-E909"	6	1504000	0.4 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	"Other accidents "	"E910-E929"	57	1504000	3.8
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	"Surgical and medical complications and misadventures"	"E930-E936"	10	1504000	0.7 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	"Late effects of accidental injury"	"E940-E949"	2	1504000	0.1 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	"Suicide and self-inflicted injury"	"E950-E959"	90	1504000	6.0
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	445	1504000	29.6
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	61	1504000	4.1
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Female"	"F"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Railway accidents"	"E800-E807"	25	1272000	2.0
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Motor vehicle traffic accidents"	"E810-E819"	842	1272000	66.2
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Motor vehicle nontraffic accidents"	"E820-E823"	5	1272000	0.4 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Other road vehicle accidents"	"E825-E827"	1	1272000	0.1 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Water transport accidents"	"E830-E838"	29	1272000	2.3
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Air and space transport accidents"	"E840-E845"	7	1272000	0.6 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	136	1272000	10.7
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	35	1272000	2.8
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental poisoning by gases and vapors"	"E870-E877"	29	1272000	2.3
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental falls"	"E880-E887"	75	1272000	5.9
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidents caused by fires and flames"	"E890-E899"	70	1272000	5.5
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidents due to natural and environmental factors"	"E900-E909"	16	1272000	1.3 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Other accidents "	"E910-E929"	389	1272000	30.6
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Surgical and medical complications and misadventures"	"E930-E936"	17	1272000	1.3 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Late effects of accidental injury"	"E940-E949"	3	1272000	0.2 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Suicide and self-inflicted injury"	"E950-E959"	211	1272000	16.6
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	2230	1272000	175.3
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Legal intervention"	"E970-E978"	61	1272000	4.8
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	201	1272000	15.8
	"1971"	"1971"	"25-34 years"	"25-34"	"Black or African American"	"2054-5"	"Male"	"M"	"Injury resulting from operations of war"	"E990-E999"	1	1272000	0.1 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Railway accidents"	"E800-E807"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Motor vehicle traffic accidents"	"E810-E819"	59	224000	26.3
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Motor vehicle nontraffic accidents"	"E820-E823"	1	224000	0.4 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Other road vehicle accidents"	"E825-E827"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Water transport accidents"	"E830-E838"	1	224000	0.4 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Air and space transport accidents"	"E840-E845"	1	224000	0.4 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	2	224000	0.9 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	4	224000	1.8 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental poisoning by gases and vapors"	"E870-E877"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Accidental falls"	"E880-E887"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Accidents caused by fires and flames"	"E890-E899"	2	224000	0.9 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Accidents due to natural and environmental factors"	"E900-E909"	1	224000	0.4 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Other accidents "	"E910-E929"	7	224000	3.1 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Surgical and medical complications and misadventures"	"E930-E936"	1	224000	0.4 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Late effects of accidental injury"	"E940-E949"	1	224000	0.4 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Suicide and self-inflicted injury"	"E950-E959"	25	224000	11.2
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	21	224000	9.4
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	8	224000	3.6 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Female"	"F"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Railway accidents"	"E800-E807"	3	205000	1.5 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Motor vehicle traffic accidents"	"E810-E819"	124	205000	60.5
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Motor vehicle nontraffic accidents"	"E820-E823"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Other road vehicle accidents"	"E825-E827"	1	205000	0.5 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Water transport accidents"	"E830-E838"	2	205000	1.0 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Air and space transport accidents"	"E840-E845"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	1	205000	0.5 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental poisoning by gases and vapors"	"E870-E877"	1	205000	0.5 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Accidental falls"	"E880-E887"	5	205000	2.4 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Accidents caused by fires and flames"	"E890-E899"	7	205000	3.4 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Accidents due to natural and environmental factors"	"E900-E909"	9	205000	4.4 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Other accidents "	"E910-E929"	30	205000	14.6
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Surgical and medical complications and misadventures"	"E930-E936"	3	205000	1.5 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Late effects of accidental injury"	"E940-E949"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Suicide and self-inflicted injury"	"E950-E959"	46	205000	22.4
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	43	205000	21.0
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Legal intervention"	"E970-E978"	1	205000	0.5 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	13	205000	6.3 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"Other Race"	"2131-1"	"Male"	"M"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Railway accidents"	"E800-E807"	5	11369000	0.0 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Motor vehicle traffic accidents"	"E810-E819"	1466	11369000	12.9
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Motor vehicle nontraffic accidents"	"E820-E823"	10	11369000	0.1 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Other road vehicle accidents"	"E825-E827"	8	11369000	0.1 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Water transport accidents"	"E830-E838"	25	11369000	0.2
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Air and space transport accidents"	"E840-E845"	72	11369000	0.6
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	81	11369000	0.7
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	34	11369000	0.3
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Accidental poisoning by gases and vapors"	"E870-E877"	47	11369000	0.4
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Accidental falls"	"E880-E887"	38	11369000	0.3
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Accidents caused by fires and flames"	"E890-E899"	117	11369000	1.0
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Accidents due to natural and environmental factors"	"E900-E909"	16	11369000	0.1 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Other accidents "	"E910-E929"	189	11369000	1.7
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Surgical and medical complications and misadventures"	"E930-E936"	62	11369000	0.5
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Late effects of accidental injury"	"E940-E949"	13	11369000	0.1 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Suicide and self-inflicted injury"	"E950-E959"	1002	11369000	8.8
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	404	11369000	3.6
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	152	11369000	1.3
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Female"	"F"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Railway accidents"	"E800-E807"	56	11196000	0.5
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Motor vehicle traffic accidents"	"E810-E819"	5016	11196000	44.8
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Motor vehicle nontraffic accidents"	"E820-E823"	97	11196000	0.9
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Other road vehicle accidents"	"E825-E827"	18	11196000	0.2 (Unreliable)
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Water transport accidents"	"E830-E838"	240	11196000	2.1
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Air and space transport accidents"	"E840-E845"	365	11196000	3.3
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	208	11196000	1.9
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	59	11196000	0.5
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Accidental poisoning by gases and vapors"	"E870-E877"	164	11196000	1.5
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Accidental falls"	"E880-E887"	281	11196000	2.5
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Accidents caused by fires and flames"	"E890-E899"	211	11196000	1.9
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Accidents due to natural and environmental factors"	"E900-E909"	65	11196000	0.6
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Other accidents "	"E910-E929"	1463	11196000	13.1
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Surgical and medical complications and misadventures"	"E930-E936"	42	11196000	0.4
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Late effects of accidental injury"	"E940-E949"	32	11196000	0.3
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Suicide and self-inflicted injury"	"E950-E959"	2161	11196000	19.3
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	1496	11196000	13.4
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Legal intervention"	"E970-E978"	64	11196000	0.6
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	374	11196000	3.3
	"1971"	"1971"	"25-34 years"	"25-34"	"White"	"2106-3"	"Male"	"M"	"Injury resulting from operations of war"	"E990-E999"	2	11196000	0.0 (Unreliable)
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Railway accidents"	"E800-E807"	8	1308000	0.6 (Unreliable)
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Motor vehicle traffic accidents"	"E810-E819"	211	1308000	16.1
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Motor vehicle nontraffic accidents"	"E820-E823"	1	1308000	0.1 (Unreliable)
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Other road vehicle accidents"	"E825-E827"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Water transport accidents"	"E830-E838"	3	1308000	0.2 (Unreliable)
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Air and space transport accidents"	"E840-E845"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	18	1308000	1.4 (Unreliable)
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	22	1308000	1.7
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental poisoning by gases and vapors"	"E870-E877"	3	1308000	0.2 (Unreliable)
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidental falls"	"E880-E887"	34	1308000	2.6
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidents caused by fires and flames"	"E890-E899"	50	1308000	3.8
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Accidents due to natural and environmental factors"	"E900-E909"	10	1308000	0.8 (Unreliable)
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Other accidents "	"E910-E929"	63	1308000	4.8
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Surgical and medical complications and misadventures"	"E930-E936"	17	1308000	1.3 (Unreliable)
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Late effects of accidental injury"	"E940-E949"	8	1308000	0.6 (Unreliable)
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Suicide and self-inflicted injury"	"E950-E959"	67	1308000	5.1
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Homicide and injury purposely inflicted by other persons"	"E960-E969"	381	1308000	29.1
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Legal intervention"	"E970-E978"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Injury undetermined whether accidentally or purposely inflicted"	"E980-E989"	62	1308000	4.7
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Female"	"F"	"Injury resulting from operations of war"	"E990-E999"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	"Railway accidents"	"E800-E807"	21	1086000	1.9
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	"Motor vehicle traffic accidents"	"E810-E819"	575	1086000	52.9
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	"Motor vehicle nontraffic accidents"	"E820-E823"	11	1086000	1.0 (Unreliable)
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	"Other road vehicle accidents"	"E825-E827"	1	1086000	0.1 (Unreliable)
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	"Water transport accidents"	"E830-E838"	39	1086000	3.6
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	"Air and space transport accidents"	"E840-E845"	0	0	0.0 (Unreliable)
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental poisoning by drugs and medicaments"	"E850-E859"	61	1086000	5.6
	"1971"	"1971"	"35-44 years"	"35-44"	"Black or African American"	"2054-5"	"Male"	"M"	"Accidental poisoning by other solid and liquid substances"	"E860-E869"	41	1086000	3.8
